"id"	"repo"	"path"	"sha256"	"total"	"passed"	"failed"	"skipped"	"failing_tests"	"first_assertion_or_exception"	"classification"	"classification_source"	"successor_trx"	"reason"
"P04FR0145"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-ddl-classes-green-v1.trx"	"3905D4C60C0892270366B0C2B55E013433323CAB43CF2E5782F9C4193EFD0CFD"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_DdlGraphAndAcl_DirectWritesAndHeadWithoutEventRollBack"	"Npgsql.PostgresException : P0001: RAW_EXPORT_ACTOR_CONTEXT_MISSING"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0146"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-ddl-classes-red.trx"	"818E8E97F59DF5B59B229856464B13CEC20714229192736CEAE7EA0252444414"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_DdlGraphAndAcl_DirectWritesAndHeadWithoutEventRollBack"	"Assert.Throws() Failure: No exception was thrown Expected: typeof(Npgsql.PostgresException)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0147"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-ddl-graph-green-v2.trx"	"A9C88ADF31CD3DB0818B525AE6D4AAD9D378A7820A402D0890925EC8D40C5EB6"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_DdlGraphAndAcl_DirectWritesAndHeadWithoutEventRollBack"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""A3_AUTHORITY_GRAPH_INCOMPLETE"" Actual: ""insert or update on table ""raw_source_con""··· ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0148"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-diagnostic.trx"	"145C412A059080E385051653E11464F863321E3A7F2E356EB830BE77D813C142"	"5"	"3"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactReplayDoesNotReauthorizeAfterWithdrawal; TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.ExistingConsentReference_IsBoundNotAssumed"	"{""code"":""NOT_READY"",""correlationId"":""0HNOHLHL1R1LD""}"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0149"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-export-checkpoint-head-red.trx"	"AE056683594D3ACCC0AC859C09EBE6E60FE42F132CB581AECCC86800353110B1"	"4"	"2"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 3, withdraw: False); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 1, withdraw: False)"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""Ineligible"" Actual: ""Started"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0150"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-export-head-same-mutant-red.trx"	"41FE00D22086A60C00EDE2C87F0C28FC2805E079F48A207D08BD70DB8DCEF52A"	"4"	"2"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 3, withdraw: False); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 1, withdraw: False)"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""Ineligible"" Actual: ""Started"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0151"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-issue-clock-green-v1.trx"	"D543BEE6045D45FC08C64CEC4A99877604989D15216876F2746B5CA0D147FFF1"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: False); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: True)"	"{""code"":""CONFLICT"",""correlationId"":""0HNOL1EUJGTST""}"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0152"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-issue-clock-red.trx"	"BA35C2E3511D377876616619CACD074F60EDDF68E86E5FDA4816079B91B0E687"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: False); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: True)"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: ServiceUnavailable"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0153"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-issue-clock-repin-red.trx"	"5A2E165FB01F271D871501996C5AB26B58CC4046343016A7103AFFBB3A76BD54"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: True); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Issue_PostLockRecorderAndSourceExpiryDeniesWithoutNewAuthority(recorderExpires: False)"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: Created"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0154"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-issue-withdraw-lock-red.trx"	"31D79309656A9DC9EBF1BE9B6E1F74B1C82DD6054B87817E0F68A70FB79453D8"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Race_IssueWithdrawal_ReferenceLockOrdersPermitAndWithdrawal(withdrawalFirst: True)"	"Assert.Equal() Failure: Values differ Expected: 0 Actual: 1"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0155"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-issue-withdraw-lock-repin-red.trx"	"D0B9ED41DDE62940AA0C5736CAC7BAF83A75E188783626E1EF4135C383A82CB4"	"2"	"1"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Race_IssueWithdrawal_ReferenceLockOrdersPermitAndWithdrawal(withdrawalFirst: True)"	"Assert.Equal() Failure: Values differ Expected: 0 Actual: 1"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0156"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-progress.trx"	"B2ED23F6AF9ADD89C7A5742318FFA346EDD8930F0979F5A03E418F906DCA191E"	"5"	"3"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.ExistingConsentReference_IsBoundNotAssumed; TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactReplayDoesNotReauthorizeAfterWithdrawal"	"{""code"":""NOT_READY"",""correlationId"":""0HNOHLH2MBCG2""}"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0157"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-r1-retained-current-bypass-red.trx"	"47CA5D1D6BC1B6619674B76C2EFA0C862742C4279B7A76052B8CF1D4CEB70717"	"2"	"1"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Race_IssueWithdrawal_ReferenceLockOrdersPermitAndWithdrawal(withdrawalFirst: False)"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""SOURCE_RETENTION_NOT_AUTHORIZED"" Actual: ""NewReservation"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0158"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-record-cas-red.trx"	"3AB0599A8BBC44DB1DF2686F3D0102AF0A8A2AE4508EFA6422B20BE7B0FBE59B"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Race_RecordCas_OneWinnerAndExactReceipt"	"Assert.Equal() Failure: Values differ Expected: Conflict Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0159"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-record-cas-repin-red.trx"	"8B0358792E20E12C423A49E27B2534B75EC79299756DCD7BAC9FD6FC35F5DD5A"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Race_RecordCas_OneWinnerAndExactReceipt"	"Assert.Equal() Failure: Values differ Expected: Conflict Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0160"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-record-clock-repin-red.trx"	"DC532E92648D7134BA89A7E692647061E2CCE650B33CE0B22E27D147094CD8CD"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Record_PostLockExpiryDeniesWithoutGraphMutation(recorderExpires: True); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Record_PostLockExpiryDeniesWithoutGraphMutation(recorderExpires: False)"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0161"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-record-clock-transaction-time-red.trx"	"465C9E6DDED0AE78C1F7334EE685EF4B90FA8897EAD193B16BA9BA5F613AE85E"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Record_PostLockExpiryDeniesWithoutGraphMutation(recorderExpires: True); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_Record_PostLockExpiryDeniesWithoutGraphMutation(recorderExpires: False)"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0162"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-restored.trx"	"F213167EE42E150E408A6417C89215A542749ACF89B500C246B4DF34CB901E43"	"6"	"4"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactReplayDoesNotReauthorizeAfterWithdrawal; TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.ExistingConsentReference_IsBoundNotAssumed"	"System.Text.Json.JsonException : The JSON value could not be converted to TagEkyc.Contracts.CaptureRuntime.E01BoundResponse. Path: $.consentReferenceId | LineNumber: 0 | BytePositionInLine: 56. ---- System.FormatException : The JSON value is not in a supported Guid format."	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0163"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-reviewed.trx"	"B07CEC76E2C97EC5B1CA78A8AC3D04A4A32160ECE4C0B54D0DDD5BE5B377F804"	"12"	"11"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ReferenceSurvivesCredentialRevocationAndReplacement"	"System.InvalidOperationException : APIKEY_PROVISIONING_GENERATOR_INVALID"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0164"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-revocation-authority-repin-red.trx"	"296F147945E35157DB4D9506FE86FAB127FDFC6E1D38283085A4F166AFD3A978"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_RecorderRevocationRacesRecord_RevocationFirstDenies"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0165"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-revocation-business-red.trx"	"9043E0344536BD12A6F40D64747ABFFF5F8591CB7F37243A7920D868D7B20E3B"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_RecorderRevocationRacesRecord_RevocationFirstDenies"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: OK"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0166"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-revocation-lock-red.trx"	"7AAE1BBACA85CF59FEDFC6CBC1FE930B62F28AFC7CA4AA08B1CDD82157C29E7A"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_RecorderRevocationRacesRecord_RevocationFirstDenies"	"Record must remain blocked behind the in-flight recorder revocation."	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0167"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-sql.trx"	"AD4764EFA9F29C93DC9DFFE0C03149E8DFF38A0B285D408AF168B22C57C71792"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_RecordSqlCommitsRealGraph"	"Npgsql.PostgresException : 42702: column reference ""e.ConsentReferenceId"" is ambiguous DETAIL: It could refer to either a PL/pgSQL variable or a table column."	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0168"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-subject-before-fix.trx"	"0F21B878D5FE448F866214E204B2D728CACE2C51F0917536C8709C1B834B8A30"	"3"	"0"	"3"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_PreservesExactExistingSessionSubjectRef(subjectRef: ""subject\rA""); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_PreservesExactExistingSessionSubjectRef(subjectRef: ""subject\r\nA""); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_PreservesExactExistingSessionSubjectRef(subjectRef: ""subject\nA"")"	"Npgsql.NpgsqlException : Exception while reading from stream ---- System.IO.EndOfStreamException : Attempted to read past the end of the stream."	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0169"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-two-classes-repin-red.trx"	"32E071F4DE3B656DF547B7CAB8FBA1C2375405822441FE8FEFC90FA4B107C5B5"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactBothClassesRequired_ProfileAndSqlRejectOneClass(retainedClass: ""ChipDg2Portrait""); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactBothClassesRequired_ProfileAndSqlRejectOneClass(retainedClass: ""LiveSelfieImage"")"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""Denied"" Actual: ""Granted"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0170"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-two-classes-sql-red.trx"	"69243809D01418D9EB45B122B1DFFE2C370C595D76E3295DC6D0000C4AAD4F7E"	"2"	"0"	"2"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactBothClassesRequired_ProfileAndSqlRejectOneClass(retainedClass: ""LiveSelfieImage""); TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_ExactBothClassesRequired_ProfileAndSqlRejectOneClass(retainedClass: ""ChipDg2Portrait"")"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""Denied"" Actual: ""Granted"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0171"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-update-revision-red.trx"	"539015D009937902F4422FC02B2A0AB64C4635E69746C05D0A1FDDE72EFC19C6"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_UpdateDoesNotReviveBinding_ExactReplayIsOnlyReceipt"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: Created"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0172"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-update-revision-repin-red.trx"	"A76101D9E0CD47D45D1A719466A42D0D0756B44AFA866A01E450AF28B6EB5D50"	"1"	"0"	"1"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3ConsentRetentionTests.E01_UpdateDoesNotReviveBinding_ExactReplayIsOnlyReceipt"	"Assert.Equal() Failure: Values differ Expected: Forbidden Actual: Created"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0173"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-updated-checkpoint-head-red.trx"	"45A3DCC139D7028B75D81ABF7FABDC09BEDF403CA22E81EF30AB48C06A0F4247"	"4"	"0"	"4"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_UpdatedReferenceRejectsActualR1R3R4R5(checkpoint: 5); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_UpdatedReferenceRejectsActualR1R3R4R5(checkpoint: 3); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_UpdatedReferenceRejectsActualR1R3R4R5(checkpoint: 1); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_UpdatedReferenceRejectsActualR1R3R4R5(checkpoint: 4)"	"Assert.Equal() Failure: Strings differ ↓ (pos 0) Expected: ""SourceRetentionNotAuthorized"" Actual: ""Available"" ↑ (pos 0)"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
"P04FR0174"	"server"	"tests/TagEkyc.IntegrationTests/TestResults/a3-e01-updated-export-checkpoints-focused.trx"	"905880E8CB082C07FD47BE9945E1E0BD6DDBD76D6FE4EE2F891E9855CE59FE43"	"4"	"1"	"3"	"0"	"TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 1, withdraw: False); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 3, withdraw: True); TagEkyc.IntegrationTests.Tip88C1C6BA3RetentionCheckpointTests.E01_RevisionInvalidation_ActualC1C3RejectsStaleReference(checkpoint: 1, withdraw: True)"	"Npgsql.PostgresException : P0001: RAW_EXPORT_ACTOR_CONTEXT_MISSING"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"WHOLE_REPO_SWEEP"	""	"Historical failed run is outside the bounded P04/site-qualification slice and is inventoried without being used as current evidence."
